app.freerouting.autoroute.DestinationDistance	layer_active	layerActive
app.freerouting.autoroute.DestinationDistance	layer_count	layerCount
app.freerouting.autoroute.DestinationDistance	active_layer_count	activeLayerCount
app.freerouting.autoroute.DestinationDistance	min_cheap_via_cost	minCheapViaCost
app.freerouting.autoroute.DestinationDistance	min_component_side_trace_cost	minComponentSideTraceCost
app.freerouting.autoroute.DestinationDistance	max_component_side_trace_cost	maxComponentSideTraceCost
app.freerouting.autoroute.DestinationDistance	min_solder_side_trace_cost	minSolderSideTraceCost
app.freerouting.autoroute.DestinationDistance	max_solder_side_trace_cost	maxSolderSideTraceCost
app.freerouting.autoroute.DestinationDistance	max_inner_side_trace_cost	maxInnerSideTraceCost
app.freerouting.autoroute.DestinationDistance	min_component_inner_trace_cost	minComponentInnerTraceCost
app.freerouting.autoroute.DestinationDistance	min_solder_inner_trace_cost	minSolderInnerTraceCost
app.freerouting.autoroute.DestinationDistance	min_component_solder_inner_trace_cost	minComponentSolderInnerTraceCost
app.freerouting.autoroute.DestinationDistance	min_normal_via_cost	minNormalViaCost
app.freerouting.autoroute.DestinationDistance	component_side_box	componentSideBox
app.freerouting.autoroute.DestinationDistance	solder_side_box	solderSideBox
app.freerouting.autoroute.DestinationDistance	inner_side_box	innerSideBox
app.freerouting.autoroute.DestinationDistance	box_is_empty	boxIsEmpty
app.freerouting.autoroute.DestinationDistance	component_side_box_is_empty	componentSideBoxIsEmpty
app.freerouting.autoroute.DestinationDistance	solder_side_box_is_empty	solderSideBoxIsEmpty
app.freerouting.autoroute.DestinationDistance	inner_side_box_is_empty	innerSideBoxIsEmpty
app.freerouting.autoroute.DestinationDistance	curr_active_layer_count	currActiveLayerCount
app.freerouting.autoroute.DestinationDistance	curr_trace_cost	currTraceCost
app.freerouting.autoroute.DestinationDistance	curr_max_cost	currMaxCost
app.freerouting.autoroute.DestinationDistance	component_side_delta_x	componentSideDeltaX
app.freerouting.autoroute.DestinationDistance	component_side_delta_y	componentSideDeltaY
app.freerouting.autoroute.DestinationDistance	solder_side_delta_x	solderSideDeltaX
app.freerouting.autoroute.DestinationDistance	solder_side_delta_y	solderSideDeltaY
app.freerouting.autoroute.DestinationDistance	inner_side_delta_x	innerSideDeltaX
app.freerouting.autoroute.DestinationDistance	inner_side_delta_y	innerSideDeltaY
app.freerouting.autoroute.DestinationDistance	component_side_max_delta	componentSideMaxDelta
app.freerouting.autoroute.DestinationDistance	component_side_min_delta	componentSideMinDelta
app.freerouting.autoroute.DestinationDistance	solder_side_max_delta	solderSideMaxDelta
app.freerouting.autoroute.DestinationDistance	solder_side_min_delta	solderSideMinDelta
app.freerouting.autoroute.DestinationDistance	inner_side_max_delta	innerSideMaxDelta
app.freerouting.autoroute.DestinationDistance	inner_side_min_delta	innerSideMinDelta
app.freerouting.autoroute.DestinationDistance	tmp_distance	tmpDistance
app.freerouting.autoroute.DestinationDistance	min_normal_via_cost_save	minNormalViaCostSave
app.freerouting.autoroute.DrillPage	maze_search_info_arr	mazeSearchInfoArr
app.freerouting.autoroute.DrillPage	net_no	netNo
app.freerouting.autoroute.DrillPage	overlapping_items	overlappingItems
app.freerouting.autoroute.DrillPage	search_tree	searchTree
app.freerouting.autoroute.DrillPage	cutout_shapes	cutoutShapes
app.freerouting.autoroute.DrillPage	prev_obstacle_shape	prevObstacleShape
app.freerouting.autoroute.DrillPage	curr_obstacle_shape	currObstacleShape
app.freerouting.autoroute.DrillPage	curr_cutout_shape	currCutoutShape
app.freerouting.autoroute.DrillPage	shape_with_holes	shapeWithHoles
app.freerouting.autoroute.DrillPage	drill_shapes	drillShapes
app.freerouting.autoroute.DrillPage	drill_first_layer	drillFirstLayer
app.freerouting.autoroute.DrillPage	drill_last_layer	drillLastLayer
app.freerouting.autoroute.DrillPage	curr_drill_shape	currDrillShape
app.freerouting.autoroute.DrillPage	curr_drill_location	currDrillLocation
app.freerouting.autoroute.DrillPage	new_drill	newDrill
app.freerouting.autoroute.DrillPageArray	COLUMN_COUNT	columnCOUNT
