relative_path,board,tier,run_at,score_before,score_before_linear,score_after,score_after_linear,score_after_wd1,delta,u_before,u_after,c_after,d_after,d_after_wd1,raw_after,D,incomplete_after,connections,open_frac_before,open_frac_after,drc_after,viol_um_after
PCBench/hardware-designs_cc430-debug-board/unrouted.dsn,hardware-designs_cc430-debug-board,A,2026-09-09T06:24:16.917309+00:00,0.0,180.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,33.99,0.0,50.0,0.82,0.0,0.0,0.0
PCBench/hardware-designs_energy-harvester/unrouted.dsn,hardware-designs_energy-harvester,A,2026-09-09T06:23:50.814500+00:00,133.33,566.67,1000.0,1000.0,1000.0,866.67,866.667,0.0,0.0,0.0,0.0,1000.0,27.26,0.0,30.0,0.4333,0.0,0.0,0.0
PCBench/hardware-designs_m-trigger/unrouted.dsn,hardware-designs_m-trigger,A,2026-09-09T06:23:35.004780+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,22.4,0.0,8.0,1.0,0.0,0.0,0.0
PCBench/hardware-designs_nixie-power/unrouted.dsn,hardware-designs_nixie-power,A,2026-09-09T06:24:20.918276+00:00,0.0,435.9,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.57,0.0,39.0,0.5641,0.0,0.0,0.0
PCBench/hardware-designs_spsgrf-board/unrouted.dsn,hardware-designs_spsgrf-board,A,2026-09-09T06:23:38.838968+00:00,0.0,100.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.32,0.0,10.0,0.9,0.0,0.0,0.0
PCBench/hm-mod-rpi-rtc_hm-mod-rpi-rtc/unrouted.dsn,hm-mod-rpi-rtc_hm-mod-rpi-rtc,A,2026-09-09T06:25:01.879627+00:00,0.0,468.09,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,29.2,0.0,47.0,0.5319,0.0,0.0,0.0
PCBench/kelvindmmwifi_kelvindmmwifi/unrouted.dsn,kelvindmmwifi_kelvindmmwifi,A,2026-09-09T06:24:40.983667+00:00,513.51,756.76,1000.0,1000.0,1000.0,486.49,486.486,0.0,0.0,0.0,0.0,1000.0,27.93,0.0,37.0,0.2432,0.0,0.0,0.0
PCBench/keyboard_converter_adapter_ibm4704_converter_adapter_ibm4704/unrouted.dsn,keyboard_converter_adapter_ibm4704_converter_adapter_ibm4704,A,2026-09-09T06:24:32.526674+00:00,0.0,315.79,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.3,0.0,19.0,0.6842,0.0,0.0,0.0
PCBench/kicad-guitar-preamp_Preamp-Instructables/unrouted.dsn,kicad-guitar-preamp_Preamp-Instructables,A,2026-09-09T06:24:41.012413+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,22.16,0.0,17.0,1.0,0.0,0.0,0.0
PCBench/kicad-projects_BatCharge/unrouted.dsn,kicad-projects_BatCharge,A,2026-09-09T06:24:59.507545+00:00,454.55,727.27,1000.0,1000.0,1000.0,545.45,545.455,0.0,0.0,0.0,0.0,1000.0,24.43,0.0,22.0,0.2727,0.0,0.0,0.0
PCBench/kicad-projects_ili9341-breakout/unrouted.dsn,kicad-projects_ili9341-breakout,A,2026-09-09T06:25:03.952987+00:00,0.0,222.22,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.82,0.0,18.0,0.7778,0.0,0.0,0.0
PCBench/kicad-workshop_fancyboard/unrouted.dsn,kicad-workshop_fancyboard,A,2026-09-09T06:26:05.154877+00:00,90.91,545.45,1000.0,1000.0,1000.0,909.09,909.091,0.0,0.0,0.0,0.0,1000.0,34.05,0.0,55.0,0.4545,0.0,0.0,0.0
PCBench/kicad_bbb-melzi/unrouted.dsn,kicad_bbb-melzi,A,2026-09-09T06:25:18.119657+00:00,0.0,160.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,26.11,0.0,25.0,0.84,0.0,0.0,0.0
PCBench/kika-in-space_DS8500/unrouted.dsn,kika-in-space_DS8500,A,2026-09-09T06:26:06.716382+00:00,636.36,818.18,1000.0,1000.0,1000.0,363.64,363.636,0.0,0.0,0.0,0.0,1000.0,27.89,0.0,44.0,0.1818,0.0,0.0,0.0
PCBench/kika-in-space_analog-test-board/unrouted.dsn,kika-in-space_analog-test-board,A,2026-09-09T06:25:17.178463+00:00,333.33,666.67,1000.0,1000.0,1000.0,666.67,666.667,0.0,0.0,0.0,0.0,1000.0,25.92,0.0,30.0,0.3333,0.0,0.0,0.0
PCBench/kitspace_12V5A_breakout/unrouted.dsn,kitspace_12V5A_breakout,A,2026-09-09T06:25:24.231235+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,20.77,0.0,22.0,1.0,0.0,0.0,0.0
PCBench/kitspace_12_24_boost_converter/unrouted.dsn,kitspace_12_24_boost_converter,A,2026-09-09T06:25:21.328873+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,23.37,0.0,31.0,1.0,0.0,0.0,0.0
PCBench/kitspace_4_switch_array/unrouted.dsn,kitspace_4_switch_array,A,2026-09-09T06:25:33.741716+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,23.2,0.0,24.0,1.0,0.0,0.0,0.0
PCBench/kitspace_Arduino_uno_sheild/unrouted.dsn,kitspace_Arduino_uno_sheild,A,2026-09-09T06:26:11.220962+00:00,0.0,20.83,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,28.75,0.0,48.0,0.9792,0.0,0.0,0.0
PCBench/kitspace_Potentiometer_mount_4LED/unrouted.dsn,kitspace_Potentiometer_mount_4LED,A,2026-09-09T06:26:25.668161+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,21.29,0.0,8.0,1.0,0.0,0.0,0.0
PCBench/kitspace_Potentiometer_mount_8LED/unrouted.dsn,kitspace_Potentiometer_mount_8LED,A,2026-09-09T06:26:27.588323+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,21.9,0.0,8.0,1.0,0.0,0.0,0.0
PCBench/kitspace_cseduinov4/unrouted.dsn,kitspace_cseduinov4,A,2026-09-09T06:26:04.270286+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,32.6,0.0,59.0,1.0,0.0,0.0,0.0
PCBench/kitspace_esp8266-12-breakout/unrouted.dsn,kitspace_esp8266-12-breakout,A,2026-09-09T06:26:33.247949+00:00,0.0,414.63,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,27.99,0.0,41.0,0.5854,0.0,0.0,0.0
PCBench/kitspace_filaSens/unrouted.dsn,kitspace_filaSens,A,2026-09-09T06:26:26.653746+00:00,0.0,289.47,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,26.57,0.0,38.0,0.7105,0.0,0.0,0.0
PCBench/kitspace_gas_sensor/unrouted.dsn,kitspace_gas_sensor,A,2026-09-09T06:25:47.813332+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,23.03,0.0,23.0,1.0,0.0,0.0,0.0
PCBench/kitspace_grove_adaptor/unrouted.dsn,kitspace_grove_adaptor,A,2026-09-09T06:25:57.165411+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,20.69,0.0,4.0,1.0,0.0,0.0,0.0
PCBench/kitspace_hum_temp_sensor/unrouted.dsn,kitspace_hum_temp_sensor,A,2026-09-09T06:26:11.031664+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,20.46,0.0,10.0,1.0,0.0,0.0,0.0
PCBench/kitspace_ir_sensor/unrouted.dsn,kitspace_ir_sensor,A,2026-09-09T06:26:17.006101+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,17.36,0.0,7.0,1.0,0.0,0.0,0.0
PCBench/kitspace_power_supply/unrouted.dsn,kitspace_power_supply,A,2026-09-09T06:26:27.230154+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,22.72,0.0,30.0,1.0,0.0,0.0,0.0
PCBench/kitspace_push-on-hold-off/unrouted.dsn,kitspace_push-on-hold-off,A,2026-09-09T06:27:06.844779+00:00,421.05,710.53,1000.0,1000.0,1000.0,578.95,578.947,0.0,0.0,0.0,0.0,1000.0,26.86,0.0,38.0,0.2895,0.0,0.0,0.0
PCBench/kitspace_temp_breakout/unrouted.dsn,kitspace_temp_breakout,A,2026-09-09T06:26:34.370966+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,20.61,0.0,20.0,1.0,0.0,0.0,0.0
PCBench/kitspace_tt_nano_HAT_b1/unrouted.dsn,kitspace_tt_nano_HAT_b1,A,2026-09-09T06:26:41.676642+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,30.92,0.0,48.0,1.0,0.0,0.0,0.0
PCBench/kitspace_tt_opt101_module_b1/unrouted.dsn,kitspace_tt_opt101_module_b1,A,2026-09-09T06:26:37.364354+00:00,0.0,285.71,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,21.77,0.0,7.0,0.7143,0.0,0.0,0.0
PCBench/m2-electronics_m2pogo/unrouted.dsn,m2-electronics_m2pogo,A,2026-09-09T06:26:44.640776+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,19.98,0.0,4.0,1.0,0.0,0.0,0.0
PCBench/mearm-base-pcb_ServoPCB/unrouted.dsn,mearm-base-pcb_ServoPCB,A,2026-09-09T06:27:14.186601+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,17.96,0.0,14.0,1.0,0.0,0.0,0.0
PCBench/mechkeys_isp/unrouted.dsn,mechkeys_isp,A,2026-09-09T06:27:35.352431+00:00,161.29,580.65,1000.0,1000.0,1000.0,838.71,838.71,0.0,0.0,0.0,0.0,1000.0,25.58,0.0,31.0,0.4194,0.0,0.0,0.0
PCBench/mechkeys_lfk78-jtag/unrouted.dsn,mechkeys_lfk78-jtag,A,2026-09-09T06:27:09.189533+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,22.5,0.0,10.0,1.0,0.0,0.0,0.0
PCBench/mini-whip_mini-whip/unrouted.dsn,mini-whip_mini-whip,A,2026-09-09T06:27:25.123050+00:00,500.0,750.0,1000.0,1000.0,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1000.0,21.79,0.0,28.0,0.25,0.0,0.0,0.0
PCBench/nRF24breakoutBoard_nRF24-breakout/unrouted.dsn,nRF24breakoutBoard_nRF24-breakout,A,2026-09-09T06:27:40.686126+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,21.84,0.0,10.0,1.0,0.0,0.0,0.0
PCBench/navelino-leaf_navelino-leaf/unrouted.dsn,navelino-leaf_navelino-leaf,A,2026-09-09T06:27:46.129676+00:00,172.41,586.21,1000.0,1000.0,1000.0,827.59,827.586,0.0,0.0,0.0,0.0,1000.0,21.65,0.0,29.0,0.4138,0.0,0.0,0.0
PCBench/nodemcu-backstage_NodeMCU Backstage/unrouted.dsn,nodemcu-backstage_NodeMCU Backstage,A,2026-09-09T06:27:50.494828+00:00,0.0,115.38,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,30.13,0.0,52.0,0.8846,0.0,0.0,0.0
PCBench/oled-bmp280-touch_oled-bmp280-touch/unrouted.dsn,oled-bmp280-touch_oled-bmp280-touch,A,2026-09-09T06:28:04.562828+00:00,0.0,50.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.79,0.0,20.0,0.95,0.0,0.0,0.0
PCBench/opentilt_opentilt1/unrouted.dsn,opentilt_opentilt1,A,2026-09-09T06:28:08.262641+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,25.13,0.0,24.0,1.0,0.0,0.0,0.0
PCBench/ottawa-badges-2016_ottawa-badge-tagger-2016/unrouted.dsn,ottawa-badges-2016_ottawa-badge-tagger-2016,A,2026-09-09T06:28:43.325253+00:00,0.0,366.67,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.69,0.0,30.0,0.6333,0.0,0.0,0.0
PCBench/photon_Sprinkler_sprinkler/unrouted.dsn,photon_Sprinkler_sprinkler,A,2026-09-09T06:28:51.591148+00:00,0.0,307.69,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.76,0.0,39.0,0.6923,0.0,0.0,0.0
PCBench/pi_plant_MCP3002/unrouted.dsn,pi_plant_MCP3002,A,2026-09-09T06:28:47.318881+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,24.46,0.0,21.0,1.0,0.0,0.0,0.0
PCBench/ponyser-pcb_Ponyser/unrouted.dsn,ponyser-pcb_Ponyser,A,2026-09-09T06:28:48.967363+00:00,400.0,700.0,1000.0,1000.0,1000.0,600.0,600.0,0.0,0.0,0.0,0.0,1000.0,24.95,0.0,20.0,0.3,0.0,0.0,0.0
PCBench/rgb-strip-controller__autosave-rgb-strip/unrouted.dsn,rgb-strip-controller__autosave-rgb-strip,A,2026-09-09T06:30:01.203102+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,26.32,0.0,39.0,1.0,0.0,0.0,0.0
PCBench/rotorcontrol_nanomount/unrouted.dsn,rotorcontrol_nanomount,A,2026-09-09T06:30:11.802221+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,25.64,0.0,18.0,1.0,0.0,0.0,0.0
PCBench/rufs__autosave-simple_kicad_schema_and_pcb_v1/unrouted.dsn,rufs__autosave-simple_kicad_schema_and_pcb_v1,A,2026-09-09T06:30:19.701562+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,20.06,0.0,3.0,1.0,0.0,0.0,0.0
PCBench/rufs_dra818v_breakout_board/unrouted.dsn,rufs_dra818v_breakout_board,A,2026-09-09T06:30:20.000538+00:00,0.0,277.78,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,23.35,0.0,18.0,0.7222,0.0,0.0,0.0
PCBench/rufs_simple_kicad_schema_and_pcb_v1/unrouted.dsn,rufs_simple_kicad_schema_and_pcb_v1,A,2026-09-09T06:30:16.780465+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,20.06,0.0,3.0,1.0,0.0,0.0,0.0
PCBench/sb-serial-usb_ch340/unrouted.dsn,sb-serial-usb_ch340,A,2026-09-09T06:31:18.086797+00:00,192.31,596.15,1000.0,1000.0,1000.0,807.69,807.692,0.0,0.0,0.0,0.0,1000.0,31.08,0.0,52.0,0.4038,0.0,0.0,0.0
PCBench/scimpy_powersupply/unrouted.dsn,scimpy_powersupply,A,2026-09-09T06:30:29.450104+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,19.99,0.0,17.0,1.0,0.0,0.0,0.0
PCBench/sensorboard_DiffIR/unrouted.dsn,sensorboard_DiffIR,A,2026-09-09T06:30:58.661163+00:00,250.0,625.0,1000.0,1000.0,1000.0,750.0,750.0,0.0,0.0,0.0,0.0,1000.0,25.87,0.0,32.0,0.375,0.0,0.0,0.0
PCBench/sensorboard_DiffIR.kicad_pcb_narrow/unrouted.dsn,sensorboard_DiffIR.kicad_pcb_narrow,A,2026-09-09T06:30:55.995213+00:00,187.5,593.75,1000.0,1000.0,1000.0,812.5,812.5,0.0,0.0,0.0,0.0,1000.0,25.84,0.0,32.0,0.4062,0.0,0.0,0.0
PCBench/sms-cart-32k_cart/unrouted.dsn,sms-cart-32k_cart,A,2026-09-09T06:31:56.347318+00:00,0.0,57.14,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,29.76,0.0,35.0,0.9429,0.0,0.0,0.0
PCBench/spisolator_spisolator/unrouted.dsn,spisolator_spisolator,A,2026-09-09T06:31:59.925288+00:00,96.77,548.39,1000.0,1000.0,1000.0,903.23,903.226,0.0,0.0,0.0,0.0,1000.0,26.29,0.0,31.0,0.4516,0.0,0.0,0.0
PCBench/starsynctrackers_reset_switch/unrouted.dsn,starsynctrackers_reset_switch,A,2026-09-09T06:31:34.968194+00:00,666.67,833.33,1000.0,1000.0,1000.0,333.33,333.333,0.0,0.0,0.0,0.0,1000.0,22.21,0.0,12.0,0.1667,0.0,0.0,0.0
PCBench/sv650sds_sds_tool/unrouted.dsn,sv650sds_sds_tool,A,2026-09-09T06:31:59.262217+00:00,263.16,631.58,1000.0,1000.0,1000.0,736.84,736.842,0.0,0.0,0.0,0.0,1000.0,30.89,0.0,38.0,0.3684,0.0,0.0,0.0
PCBench/teensy-touch_teensy-touch/unrouted.dsn,teensy-touch_teensy-touch,A,2026-09-09T06:32:02.470556+00:00,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,22.81,0.0,18.0,1.0,0.0,0.0,0.0
PCBench/temp_logger_esp8266_temp_logger/unrouted.dsn,temp_logger_esp8266_temp_logger,A,2026-09-09T06:32:01.586268+00:00,0.0,83.33,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,25.56,0.0,24.0,0.9167,0.0,0.0,0.0
PCBench/usb2serial-CH340G_USB2TTL-CH340G/unrouted.dsn,usb2serial-CH340G_USB2TTL-CH340G,A,2026-09-09T06:33:05.334133+00:00,255.81,627.91,1000.0,1000.0,1000.0,744.19,744.186,0.0,0.0,0.0,0.0,1000.0,29.73,0.0,43.0,0.3721,0.0,0.0,0.0
PCBench/z2amiller_sensorboard/unrouted.dsn,z2amiller_sensorboard,A,2026-09-09T06:33:13.562751+00:00,310.34,655.17,1000.0,1000.0,1000.0,689.66,689.655,0.0,0.0,0.0,0.0,1000.0,31.01,0.0,58.0,0.3448,0.0,0.0,0.0
PCBench/z2amiller_sensorboard_programmer/unrouted.dsn,z2amiller_sensorboard_programmer,A,2026-09-09T06:32:49.243339+00:00,0.0,333.33,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1000.0,23.54,0.0,15.0,0.6667,0.0,0.0,0.0
